135864	100	4164
532518	100	4164
581861	0	4164
620594	80	4164
117158	90	4164
574059	70	4164
51137	100	4164
75683	90	4164
169197	100	4164
145860	0	4164
3669	70	4164
127880	100	4164
599110	100	4164
34525	70	4164
347624	100	4164
88858	0	4164
97508	0	4164
174146	0	4164
234288	0	4164
245730	0	4164
276553	0	4164
528438	0	4164
203238	0	4164
314883	0	4164
327502	0	4164
563776	0	4164
585210	100	4164
44531	100	4164
283146	100	4164
502977	100	4164
608347	100	4164
190956	100	4164
292779	100	4164
381473	100	4164
299835	100	4268
442132	100	4268
617646	100	4268
97618	80	4268
218091	0	4268
547270	0	4268
532117	100	4268
53853	0	4268
598146	100	4268
521414	0	4268
321706	100	4268
563449	100	4268
196852	100	4268
253675	100	4268
408123	100	4268
308414	50	4427
173803	70	4427
501224	30	4427
183871	50	4427
533475	30	4427
553664	70	4427
86081	70	4427
221088	90	4427
567655	70	4427
2674	90	4428
61967	90	4428
596241	70	4428
292700	0	4428
25311	90	4428
523560	90	4428
28621	70	4742
528702	90	4742
303578	90	4742
607633	90	4742
366437	50	4742
434567	70	4742
446978	70	4742
82598	70	4742
50949	70	4742
119089	90	4742
159103	70	4742
172100	90	4813
478621	90	4848
239877	90	4848
344409	90	4848
246378	90	4848
566849	90	4848
386609	90	4850
9765	90	4912
395691	90	4912
286297	90	4932
296700	90	4932
470443	90	4940
512346	90	4940
299035	90	4940
369286	90	4940
497756	90	4940
262244	90	4941
446619	90	4941
503572	90	4941
283745	90	4941
339857	90	4941
30494	90	4941
414508	90	4941
456897	90	4941
104067	90	4941
227512	90	4941
75706	90	4941
421472	90	4941
253207	90	4941
374304	90	4941
464609	90	4941
144951	90	4941
182017	90	4941
531310	90	4941
269572	90	4944
283131	90	4945
476630	90	4945
496501	90	4945
302377	90	4946
592311	90	4946
7788	90	4946
16949	90	4946
508128	90	4946
423861	90	4946
292501	90	4946
338976	90	4946
352646	90	4946
303072	90	4946
277548	90	4946
384981	90	4946
449877	90	4946
498308	90	4946
157080	90	4946
300733	90	4946
317043	90	4946
6384	90	4946
348411	90	4946
593836	90	4946
52624	90	4946
328326	90	4946
181181	90	4946
263373	90	4946
299615	90	4946
29600	90	4946
418168	90	4946
563662	90	4946
103705	90	4947
107432	90	4947
180932	90	4947
313915	90	4947
89806	90	4947
144760	90	4947
409652	90	4947
228137	90	4947
582914	90	4947
432863	90	4947
528692	90	4947
496831	0	4947
387848	90	4947
320977	90	4947
497489	90	4947
26403	90	4947
32021	90	4947
1787	90	4947
516550	90	4947
136376	90	4947
435224	90	4947
400987	90	4947
99261	90	4961
460731	90	4962
144637	90	4962
3359	90	4962
258449	90	4962
228237	90	4962
68496	90	4965
520381	90	4965
527629	70	4965
10411	90	4965
314620	90	4965
617763	90	4965
463619	90	4965
508554	90	4965
84971	90	4966
589856	90	4966
263152	90	4966
446130	90	4966
386685	90	4966
217196	90	4966
330373	90	4966
457807	90	4966
103717	30	4966
183260	50	4966
52063	50	4966
72328	50	4966
572070	90	4966
329302	70	4966
453409	70	4966
590288	70	4966
124270	90	4966
5024	90	4966
352206	90	4966
269269	90	4966
388857	90	4966
59672	90	4968
53579	90	4972
480021	90	4972
496917	90	4972
463783	30	4972
570530	90	4972
598334	90	4972
41517	90	4973
144592	90	4973
283332	90	4973
425562	90	4973
531386	90	4973
600770	90	4973
322906	50	4973
327139	90	4973
349451	90	4973
382315	90	4973
608302	90	4973
72913	90	4973
538709	90	4973
66926	90	4973
594198	90	4973
175848	90	4974
538040	90	4974
353658	90	4974
517807	90	4974
495335	70	4974
270234	90	4974
381845	90	4974
392726	90	4974
485869	90	4974
9101	90	4974
453488	90	4974
242841	90	4974
329864	90	4974
324309	90	4974
405202	90	4974
349197	90	4974
322533	90	4974
339929	90	4974
533223	90	4974
240422	90	4974
577737	90	4974
325346	90	4974
131583	90	5077
414382	90	5077
245431	90	5077
264235	90	5077
312778	90	5077
440481	90	5077
253000	90	5080
277930	90	5080
613656	90	5080
91037	90	5080
304308	90	5080
527898	90	5080
591590	90	5080
571824	90	5080
140957	90	5080
205234	90	5080
148116	90	5080
461390	90	5080
26137	90	5080
180037	90	5080
427277	90	5080
12844	90	5080
22757	90	5080
507696	90	5080
452599	90	5080
348246	90	5080
470288	90	5080
559390	90	5080
354352	90	5080
277277	90	5080
189644	90	5080
499580	90	5080
275261	90	5084
494164	90	5084
336119	90	5084
256288	90	5084
300286	90	5084
323933	90	5084
588282	90	5084
618190	90	5084
348032	90	5084
401033	90	5084
556458	90	5084
197765	90	5084
316675	90	5084
378008	90	5084
365879	90	5084
131263	90	5084
263958	90	5084
449086	90	5084
541704	90	5084
11043	90	5084
562028	90	5084
286037	90	5084
613227	90	5084
369920	90	5084
149409	90	5084
18519	90	5529
25311	90	5529
34525	90	5529
40476	90	5529
46539	90	5529
85222	90	5529
112273	90	5529
136867	90	5529
205234	90	5529
205871	90	5529
207030	90	5529
210226	90	5529
213829	90	5529
257310	90	5529
261386	90	5529
270248	90	5529
324045	90	5529
354153	90	5529
359811	90	5529
387961	90	5529
397620	90	5529
428598	90	5529
431048	90	5529
436056	90	5529
457354	90	5529
477870	90	5529
490754	90	5529
497792	90	5529
539126	90	5529
540934	90	5529
546722	90	5529
567655	90	5529
612520	90	5529
617646	90	5529
426611	0	5529
493655	90	5529
325936	50	5529
551535	90	5529
160336	0	5529
250324	0	5529
529594	0	5529
161691	90	5529
181079	90	5529
433697	90	5529
18260	50	5529
94861	90	5529
145026	30	5529
268197	90	5529
407415	50	5529
558154	50	5529
294927	90	5529
56437	30	5529
85012	80	4982
131263	90	4982
146781	90	4982
189820	90	4982
192496	90	4982
461814	90	4982
600770	80	4982
56970	90	4982
269619	30	4982
487243	70	4982
9101	90	4982
453488	90	4982
464229	90	4982
82890	30	4982
139648	0	4982
173455	0	4982
190141	0	4982
205414	50	4982
229158	90	4982
256046	70	4982
283327	90	4982
291121	0	4982
306339	0	4982
372515	90	4982
389298	90	4982
453481	0	4982
482557	90	4982
518525	90	4982
589071	50	4982
40458	30	4982
44267	30	4982
44650	30	4982
46160	30	4982
94522	30	4982
189397	0	4982
298318	30	4982
368761	30	4982
375737	0	4982
392726	90	4982
417816	0	4982
448322	0	4982
452599	70	4982
513340	30	4982
531043	50	4982
64205	0	4982
131244	0	4982
161920	0	4982
10613	0	4982
13931	0	4982
427492	0	4982
212016	0	4982
393549	0	4982
401755	0	4982
504253	0	4982
545146	0	4982
604582	0	4982
47528	0	4982
55815	0	4982
60574	0	4982
71893	0	4982
145384	0	4982
279040	0	4982
287777	0	4982
305561	30	4982
334161	0	4982
335691	0	4982
453409	30	4982
485559	30	4982
532453	30	4982
548476	0	4982
590288	30	4982
2255	0	4982
54419	0	4982
66264	0	4982
123679	0	4982
164938	0	4982
167342	0	4982
171626	0	4982
180241	0	4982
269261	0	4982
323249	0	4982
430552	0	4982
548498	0	4982
553719	0	4982
558899	0	4982
589875	0	4982
1019	0	4982
3902	0	4982
29753	0	4982
117924	0	4982
128050	0	4982
138675	0	4982
144098	50	4982
149980	0	4982
172201	0	4982
200823	50	4982
253216	0	4982
392091	0	4982
394357	0	4982
398344	0	4982
460669	0	4982
509945	0	4982
535531	0	4982
584415	0	4982
602602	50	4982
617797	0	4982
59147	90	4982
123025	0	4982
145860	0	4982
179714	50	4982
207574	90	4982
227858	90	4982
237980	50	4982
337187	0	4982
355586	90	4982
395207	0	4982
426939	0	4982
435599	0	4982
558154	90	4982
569497	90	4982
28621	50	4982
38135	50	4982
102358	0	4982
123733	50	4982
182186	50	4982
185096	0	4982
210839	0	4982
232401	50	4982
248089	50	4982
259889	0	4982
265823	50	4982
292779	50	4982
300265	50	4982
346121	0	4982
405897	50	4982
439404	0	4982
529957	50	4982
548925	50	4982
107693	50	4982
235966	50	4982
363026	50	4982
206744	50	4982
218661	50	4982
508047	50	4982
57803	30	4982
76797	0	4982
135864	30	4982
193151	50	4982
293927	50	4982
311811	0	4982
316260	30	4982
339872	0	4982
448045	0	4982
476851	90	4982
478367	50	4982
501535	50	4982
533566	50	4982
551331	50	4982
573242	0	4982
608825	0	4982
66926	0	4982
101093	90	4982
176512	30	4982
231593	0	4982
251687	50	4982
289655	30	4982
88858	80	4932
393059	80	4932
107322	30	4932
163259	30	4932
248699	50	4932
347922	70	4932
591136	30	4932
151780	70	4932
23135	30	4933
168172	0	4933
180733	30	4933
300316	0	4933
314606	0	4933
385552	70	4003
532652	80	4070
334834	100	4070
502745	80	4070
28621	90	4222
34525	90	4222
40458	90	4222
55629	90	4222
56437	90	4222
68496	90	4222
74968	90	4222
119236	90	4222
126944	90	4222
160716	90	4222
163101	90	4222
169708	90	4222
175835	90	4222
189820	90	4222
192496	90	4222
194044	90	4222
212016	90	4222
227064	90	4222
228988	90	4222
235966	90	4222
248089	90	4222
267723	90	4222
267846	90	4222
268443	90	4222
283541	90	4222
344617	90	4222
448805	90	4222
492607	90	4222
556366	90	4222
569179	90	4222
589856	90	4222
596241	90	4222
151678	90	4222
611575	70	4222
244759	90	4222
380717	80	4222
481236	100	4222
532569	80	4222
577101	80	4222
456855	90	4222
182140	100	4223
9018	60	4223
478367	50	4484
533566	70	4484
165403	90	4503
355586	70	4503
225587	90	4503
282890	90	4503
573160	70	4503
194460	30	4504
127746	30	4504
240785	30	4504
48802	90	4504
282465	90	4504
46539	90	4630
74231	90	4630
283541	90	4630
303578	90	4630
379393	90	4630
434897	90	4630
477941	90	4630
117647	0	4630
195529	0	4630
196852	0	4630
207574	0	4630
227291	90	4630
433996	0	4630
558154	0	4630
157317	90	4630
202041	90	4630
263447	30	4630
356621	90	4630
404506	90	4630
461090	90	4630
537932	90	4630
588497	70	4630
19630	90	4630
187281	50	4630
238184	50	4630
454767	90	4630
180130	50	4630
242287	90	4630
299835	90	4630
354467	30	4630
454695	90	4630
470847	70	4630
516709	70	4630
101687	70	4630
152653	0	4630
212016	0	4630
250053	70	4630
284584	0	4630
302088	0	4630
394660	90	4630
464380	70	4630
529175	0	4630
544999	0	4630
583090	90	4630
311587	90	4630
354153	90	4630
378269	70	4630
409111	90	4630
522199	70	4630
18519	70	4630
22201	70	4630
446978	90	4630
502196	0	4630
505508	70	4630
519767	50	4630
166874	0	4630
168472	70	4630
227902	0	4630
369015	0	4630
134178	70	4630
544324	90	4630
416370	90	4630
112273	90	4630
558005	90	4630
79448	70	4630
552046	70	4630
512703	70	4631
201696	70	4631
413941	70	4631
94586	0	4631
140753	0	4631
309068	0	4631
265902	70	4631
539126	90	4631
543974	70	4631
34525	0	4631
118176	0	4631
478757	0	4631
70532	0	4631
118298	30	4631
213829	0	4631
542934	70	4631
551924	0	4631
565949	0	4631
132815	0	4632
438026	0	4632
597619	0	4632
617646	90	4632
464996	70	4632
622239	90	4632
477870	50	4632
532574	50	4632
376075	70	4632
206576	70	4632
221980	90	4632
498283	70	4632
9055	0	4632
303234	0	4632
554099	0	4632
135864	70	4632
175064	0	4632
210226	50	4632
364441	70	4632
607662	90	4632
347410	0	4632
382133	90	4632
189820	0	4632
366758	50	4632
380006	0	4632
573217	70	4632
279444	0	4632
344409	0	4632
383464	0	4632
460961	0	4632
565166	0	4632
597129	0	4632
112249	0	4632
122705	0	4632
206847	0	4632
224509	0	4632
442613	0	4632
533223	0	4632
538915	0	4632
91149	0	4632
288134	0	4632
513801	0	4632
366437	90	4632
457583	70	4632
428100	90	4632
152533	90	4632
230026	0	4632
311162	0	4632
339722	70	4632
76363	90	4632
621208	70	4632
427277	0	4632
110821	0	4632
128024	0	4632
364375	0	4632
520919	0	4632
200701	90	4632
34013	0	4632
182643	0	4632
410641	0	4632
515660	90	4632
5023	70	4632
95868	90	4632
475963	70	4632
217227	0	4632
521042	0	4632
11981	70	4632
25311	0	4632
92671	70	4632
126876	0	4632
224051	0	4632
272262	0	4632
417524	0	4632
572144	0	4632
36912	50	4632
162605	70	4632
419625	70	4632
484239	90	4632
334834	70	4632
23574	0	4632
156020	70	4632
183871	70	4632
9079	0	4632
368761	0	4632
392726	0	4632
531043	0	4632
585561	0	4632
586068	0	4632
105594	90	4632
522651	70	4632
491658	0	4632
51940	70	4632
452599	0	4632
618187	70	4632
317007	90	4632
365725	0	4632
377158	70	4632
56437	0	4632
545707	0	4632
609809	0	4632
570347	70	4638
596871	70	4638
285977	90	4639
427252	90	4639
2407	90	4639
160490	70	4639
260423	70	4639
190686	0	4639
336620	0	4639
618927	0	4639
105502	0	4639
116823	0	4639
269273	0	4639
613227	0	4639
190585	70	4639
238409	90	4644
510892	90	4644
532117	70	4644
252570	90	4644
355419	90	4644
392569	70	4644
240826	90	4644
177247	70	4644
148015	70	4644
257310	90	4644
533053	90	4644
323829	90	4645
301804	90	4645
436056	70	4650
460012	70	4650
516637	90	4650
159180	90	4650
20664	90	4651
127964	70	4652
242910	90	4652
69229	90	4652
53044	0	4652
277852	0	4652
106363	0	4652
391002	0	4652
609785	0	4652
142987	70	4652
45251	50	4652
91295	0	4652
207030	0	4652
544993	0	4652
142979	0	4652
155882	0	4652
180037	0	4652
601495	0	4652
304177	0	4652
365776	90	4652
159871	70	4652
176512	0	4652
110818	0	4652
427368	0	4652
492813	0	4652
508139	0	4652
569772	50	4652
574204	0	4652
589550	0	4652
450244	0	4652
471791	0	4652
615748	0	4652
55345	0	4652
105346	0	4652
392096	0	4652
411221	0	4652
416737	0	4652
477555	0	4652
572290	0	4652
445538	50	4652
605987	0	4652
265141	50	4652
206744	70	4652
330141	70	4652
215423	0	4652
503258	0	4652
581173	0	4652
382094	70	4652
493655	70	4652
531379	70	4652
153341	0	4652
247706	50	4652
252995	0	4652
353638	0	4652
250153	0	4652
299994	70	4652
355931	0	4652
509866	0	4652
472381	0	4652
27317	0	4652
292946	0	4652
539938	0	4652
69492	90	4652
152485	70	4652
186694	90	4652
618422	50	4652
43477	50	4652
110874	50	4652
303391	70	4652
574523	0	4652
97855	70	4652
275044	70	4652
310303	0	4652
501257	0	4652
542669	0	4652
261909	0	4652
56676	0	4652
172201	0	4652
289815	0	4652
286549	0	4652
346118	0	4652
504185	0	4652
4308	0	4652
187395	70	4652
248550	0	4652
287318	0	4652
40974	0	4652
121885	0	4652
326325	0	4652
388324	0	4652
513856	0	4652
528535	0	4652
603392	0	4652
609929	0	4652
407811	70	4652
22202	0	4652
131263	0	4652
261028	0	4652
363294	0	4652
401725	50	4652
482111	0	4652
150096	0	4652
166998	70	4652
4072	0	4652
322445	0	4652
411069	0	4652
69154	0	4652
117646	0	4652
153097	0	4652
198651	0	4652
260123	0	4652
281159	0	4652
303655	0	4652
332899	0	4652
394268	0	4652
101093	0	4652
212248	0	4652
220090	70	4652
243499	0	4652
328957	0	4652
372675	0	4652
387011	0	4652
393040	0	4652
423557	0	4652
468081	0	4652
574924	70	4652
23371	0	4652
262716	0	4652
266368	0	4652
293785	0	4652
294068	0	4652
350644	0	4652
372022	0	4652
479971	0	4652
523672	0	4652
530600	0	4652
592616	0	4652
72172	0	4652
106995	0	4652
185738	0	4652
188580	0	4652
377262	0	4652
432445	0	4652
41860	70	4652
260863	0	4652
263207	0	4652
395089	0	4652
399972	0	4652
442470	0	4652
451131	0	4652
497792	0	4652
536065	0	4652
291318	70	4652
361283	70	4652
82596	0	4652
150688	0	4652
163450	0	4652
306451	0	4652
330476	0	4652
339889	0	4652
340729	0	4652
341896	0	4652
397396	0	4652
399365	0	4652
427758	0	4652
591009	0	4652
591114	0	4652
375693	90	4552
385468	90	4552
254199	90	4556
36870	80	4562
39975	90	4562
56437	90	4562
111280	80	4562
123025	90	4562
123601	80	4562
144592	80	4562
147073	80	4562
148116	90	4562
182140	90	4562
182509	90	4562
219179	90	4562
234288	80	4562
247563	80	4562
283332	80	4562
292946	90	4562
349451	80	4562
370371	80	4562
370449	90	4562
378073	80	4562
382315	80	4562
385552	90	4562
390355	90	4562
459622	90	4562
489154	90	4562
503258	90	4562
521697	90	4562
531386	80	4562
538823	80	4562
562028	90	4562
569455	90	4562
600770	80	4562
554099	90	4564
608376	90	4620
189820	90	4640
219386	70	4650
47557	50	4651
85222	90	5726
88858	80	5726
120328	90	5726
123025	90	5726
131721	90	5726
136867	90	5726
175835	90	5726
199439	90	5726
219322	90	5726
225587	90	5726
235250	90	5726
237610	90	5726
248699	90	5726
257158	80	5726
275261	90	5726
318901	90	5726
377262	90	5726
390355	90	5726
410606	90	5726
428598	90	5726
436056	90	5726
460065	90	5726
490754	90	5726
528144	90	5726
532569	90	5726
562028	90	5726
574204	90	5726
600770	80	5726
609785	90	5726
57422	0	5932
69314	0	5932
103338	0	5932
147073	70	5932
375924	0	5932
386887	0	5932
393059	30	5932
419241	0	5932
475026	0	5932
531386	70	5932
602548	0	5932
28621	50	5932
129462	70	5932
131263	90	5932
134437	30	5932
134930	90	5932
179785	0	5932
189820	90	5932
205414	90	5932
2255	90	6076
8886	90	6076
17863	80	6076
18260	90	6076
28621	90	6076
34525	90	6076
40476	90	6076
56437	90	6076
85012	80	6076
88858	80	6076
111411	90	6076
121743	90	6076
123601	80	6076
179785	90	6076
188078	90	6076
189820	90	6076
197656	90	6076
205234	90	6076
207030	90	6076
267614	90	6076
269414	90	6076
297989	90	6076
323933	90	6076
325346	90	6076
346776	90	6076
354153	90	6076
381411	90	6076
393059	80	6076
405414	90	6076
417011	90	6076
418175	90	6076
423102	90	6076
436056	90	6076
457583	90	6076
490684	90	6076
493655	90	6076
497792	90	6076
513664	80	6076
514730	90	6076
523223	80	6076
531386	80	6076
539126	90	6076
577035	90	6076
578821	90	6076
600770	80	6076
277452	30	6076
29569	90	6076
145361	90	6076
290494	30	6076
197446	90	6076
231648	90	6076
121233	0	6076
151491	70	6076
354300	30	6076
431071	50	6076
459622	90	6076
583635	90	6076
600404	70	6076
155286	50	6076
350913	70	6076
434567	70	6076
93269	90	6076
413184	90	6076
186360	90	6076
110997	90	6076
477578	90	6076
17066	90	6076
475517	50	6076
167127	30	6076
213829	50	6076
592177	30	6076
147415	90	6076
418711	90	6076
610611	90	6076
242841	90	6076
603057	90	6076
58900	90	6076
372008	90	6076
301494	30	6076
294616	0	6076
299033	0	6076
345169	0	6076
357182	90	6076
450801	90	6076
363734	90	6076
537890	90	6076
154959	90	6076
197833	90	6076
297266	0	6076
301029	0	6076
352997	0	6076
437205	90	6076
55411	90	6076
601648	90	6076
202239	90	6076
242569	90	6076
92474	50	6076
293120	30	6076
329058	90	6076
502196	30	6076
532650	90	6076
490685	30	6076
130891	90	6076
67233	90	6076
389298	90	6076
568182	90	6076
164938	30	6076
553719	90	6076
36527	90	6076
301083	90	6076
465636	90	6076
375453	90	6076
612816	90	6076
131721	0	6076
54293	30	6076
114385	30	6076
181576	30	6076
265281	30	6076
317601	30	6076
415093	0	6076
566872	0	6076
74698	0	6076
199467	50	6076
199971	0	6076
222310	70	6076
283624	50	6076
469609	0	6076
554099	70	6076
300	0	6076
217746	90	6076
280968	0	6076
296209	0	6076
371598	90	6076
391908	30	6076
393613	0	6076
423573	0	6076
486283	0	6076
531445	30	6076
612015	0	6076
621368	0	6076
3001	0	6076
53673	30	6076
116197	0	6076
134670	30	6076
189536	30	6076
198554	0	6076
248550	0	6076
299590	0	6076
303598	0	6076
414656	0	6076
469772	0	6076
495846	0	6076
515535	0	6076
522848	0	6076
539700	0	6076
546439	0	6076
568719	0	6076
594072	0	6076
67176	30	6076
96985	90	6076
100231	0	6076
132460	30	6076
205710	30	6076
257257	90	6076
393894	0	6076
438665	0	6076
483718	0	6076
495424	0	6076
559895	90	6076
574778	0	6076
267650	90	6076
371222	90	6076
498923	90	6076
252552	30	6076
400464	90	6076
574393	90	6076
594115	90	6076
127473	50	6076
208626	30	6076
301597	50	6076
447230	50	6076
485760	30	6076
610349	30	6076
90000	90	6076
242246	90	6076
463947	90	6076
157404	90	6076
385015	90	6076
12563	90	3579
68496	90	3579
74968	90	3579
129462	90	3579
131837	90	3579
144592	80	3579
144790	90	3579
180037	90	3579
239762	90	3579
283332	80	3579
85012	80	4987
147073	80	4987
186098	90	4987
219179	90	4987
393059	80	4987
502177	90	4987
55345	70	4987
77304	70	4987
522405	90	4987
558101	90	4987
110874	30	4987
294552	30	4987
303391	30	4987
127361	90	4987
336167	90	4987
622325	90	4987
503237	30	4987
504528	30	4987
572298	30	4987
425983	90	4987
503258	90	4987
612717	90	4987
136534	0	4987
567314	0	4987
574204	0	4987
193151	50	4987
293927	50	4987
501535	50	4987
163101	90	4987
251074	90	4987
406621	90	4987
112941	0	4987
144098	0	4987
200823	0	4987
322972	0	4987
576362	0	4987
582973	50	4987
602602	0	4987
414557	50	4987
572154	50	4987
3541	30	4987
367406	30	4987
477373	30	4987
56970	30	4987
172201	0	4987
244106	30	4987
268874	0	4987
385559	30	4987
478367	90	4987
480322	90	4987
539415	90	4987
3902	0	4987
215524	0	4987
499603	0	4987
531658	0	4987
41327	90	4987
119236	90	4987
274231	90	4987
88490	0	4987
107693	70	4987
235966	70	4987
271753	0	4987
302434	0	4987
363026	70	4987
18432	0	4987
186958	50	4987
303308	30	4987
330513	30	4987
339526	0	4987
381005	30	4987
390195	30	4987
460056	0	4987
485559	50	4987
532453	50	4987
557060	30	4987
569396	30	4987
316260	90	4987
96874	0	4987
168172	0	4987
300316	0	4987
314606	0	4987
434897	0	4987
468156	0	4987
853	0	4987
61459	0	4987
115129	0	4987
250053	0	4987
326264	0	4987
401563	0	4987
512362	0	4987
551076	0	4987
583090	0	4987
12563	0	4987
55629	0	4987
129831	0	4987
178294	0	4987
245719	0	4987
362667	50	4987
383769	0	4987
448511	0	4987
482111	0	4987
527326	0	4987
569179	0	4987
201048	0	4987
225016	0	4987
232401	30	4987
248089	70	4987
268297	0	4987
41930	0	4987
63312	0	4987
126460	0	4987
286110	0	4987
329803	0	4987
436501	0	4987
262605	70	4987
517310	50	4987
529377	90	4987
221707	30	4987
401797	30	4987
468672	30	4987
22201	0	4987
196881	30	4987
323460	30	4987
595677	0	4987
598967	0	4987
620677	30	4987
1180	0	4987
23961	70	4987
28621	0	4987
55640	0	4987
102814	0	4987
123733	0	4987
151196	70	4987
184600	70	4987
242197	0	4987
292779	0	4987
409700	0	4987
613698	0	4987
166534	0	4987
171012	90	4987
430077	90	4987
456696	0	4987
489154	90	4987
501931	0	4987
1383	0	4987
41055	0	4987
144790	0	4987
194460	0	4987
380792	0	4987
395589	0	4987
399078	0	4987
414229	0	4987
427518	0	4987
448048	0	4987
474103	0	4987
603610	0	4987
225587	30	4987
282890	30	4987
298117	30	4987
299884	0	4987
504185	0	4987
538223	0	4987
22186	0	4987
39084	0	4987
44060	0	4987
105594	0	4987
134930	0	4987
164210	0	4987
177136	0	4987
193022	0	4987
252683	0	4987
436224	0	4987
515853	0	4987
572359	0	4987
208007	0	4987
215441	0	4987
405764	0	4987
233871	0	4987
299833	0	4987
350898	0	4987
295824	0	4987
534065	0	4987
541221	0	4987
337086	50	4987
451800	50	4987
523171	50	4987
47618	0	4987
467454	0	4987
577309	0	4987
132530	0	4987
476722	0	4987
563449	0	4987
74968	0	4987
213416	0	4987
610000	0	4987
123163	0	4987
285129	0	4987
436587	0	4987
48874	0	4987
113200	0	4987
138528	0	4987
176512	0	4987
179590	0	4987
289655	0	4987
448162	0	4987
513801	0	4987
525202	0	4987
527635	0	4987
598146	0	4987
604424	0	4987
382611	30	4987
509972	30	4987
250030	30	4987
31505	0	4987
148987	0	4987
186901	0	4987
220377	0	4987
426445	0	4987
457583	0	4987
215423	70	4987
318272	70	4987
265758	0	4987
307178	0	4987
579229	0	4987
242614	0	4987
362965	0	4987
450814	0	4987
552782	0	4987
581885	0	4987
612520	0	4987
115029	90	4987
514730	90	4987
